"9 Digit Campus Number","Campus Name","6 Digit County District Number","District Name","Campus 2025 Class Size: Sec English - Avg Size","Campus 2025 Class Size: Sec Math    - Avg Size","Campus 2025 Class Size: Sec Sci     - Avg Size","Campus 2025 Class Size: Sec Soc Stud- Avg Size","Campus 2025 Class Size: Sec For Lng - Avg Size","Campus 2025 Class Size: Kindergarten- Avg Size","Campus 2025 Class Size: Grade 1     - Avg Size","Campus 2025 Class Size: Grade 2     - Avg Size","Campus 2025 Class Size: Grade 3     - Avg Size","Campus 2025 Class Size: Grade 4     - Avg Size","Campus 2025 Class Size: Grade 5     - Avg Size","Campus 2025 Class Size: Grade 6     - Avg Size","Campus 2024 Retention: Regular Ed KG Rate","Campus 2024 Retention: Regular Ed 01 Rate","Campus 2024 Retention: Regular Ed 02 Rate","Campus 2024 Retention: Regular Ed 03 Rate","Campus 2024 Retention: Regular Ed 04 Rate","Campus 2024 Retention: Regular Ed 05 Rate","Campus 2024 Retention: Regular Ed 06 Rate","Campus 2024 Retention: Regular Ed 07 Rate","Campus 2024 Retention: Regular Ed 08 Rate","Campus 2024 Retention: Regular Ed 09 Rate","Campus 2024 Retention: Special Ed KG Rate","Campus 2024 Retention: Special Ed 01 Rate","Campus 2024 Retention: Special Ed 02 Rate","Campus 2024 Retention: Special Ed 03 Rate","Campus 2024 Retention: Special Ed 04 Rate","Campus 2024 Retention: Special Ed 05 Rate","Campus 2024 Retention: Special Ed 06 Rate","Campus 2024 Retention: Special Ed 07 Rate","Campus 2024 Retention: Special Ed 08 Rate","Campus 2024 Retention: Special Ed 09 Rate","Campus 2025 Student Membership: Total Students with Disabilities Count","Campus 2025 Student Membership: Intellectual Disabilities Count","Campus 2025 Student Membership: Physical Disabilities Count","Campus 2025 Student Membership: Behavioral Disabilities Count","Campus 2025 Student Membership: Autism Count","Campus 2025 Student Membership: Non-Categorical Early Childhood Count","Campus 2025 Student Membership: Intellectual Disabilities Percent","Campus 2025 Student Membership: Physical Disabilities Percent","Campus 2025 Student Membership: Behavioral Disabilities Percent","Campus 2025 Student Membership: Autism Percent","Campus 2025 Student Membership: Non-Categorical Early Childhood Percent","Campus 2024 DAEP: Count","Campus 2024 DAEP: Percent","Campus 2025 Student Membership: 2023-24 Attrition All Students Count","Campus 2025 Student Membership: 2023-24 Attrition All Students Percent","Campus 2025 Student Membership: EB/EL Percent","Campus 2025 Student Membership: Econ Disadv Percent","Campus 2025 Student Membership: At Risk Percent","Campus 2025 Student Membership: Non-Educationally Disadv Percent","Campus 2025 Student Membership: Econ Disadv Count","Campus 2025 Student Membership: At Risk Count","Campus 2025 Student Membership: EB/EL Count","Campus 2025 Student Membership: Non-Educationally Disadv Count","Campus 2025 Student Membership: Special Ed Count","Campus 2025 Student Membership: Gifted & Talented Count","Campus 2025 Student Membership: All Students Count","Campus 2025 Student Membership: Title I Count","Campus 2025 Student Membership: Homeless Count","Campus 2025 Student Membership: Immigrant Count","Campus 2025 Student Membership: Section 504 Count","Campus 2025 Student Membership: Dyslexia Count","Campus 2025 Student Membership: Migrant Count","Campus 2025 Student Membership: Military-Connected Count","Campus 2025 Student Membership: Foster Care Count","Campus 2025 Student Membership: PK Ages 3 and Under Count","Campus 2025 Student Membership: PK Ages 4 and Over Count","Campus 2025 Student Membership: Bilingual/ESL Count","Campus 2025 Student Membership: American Indian Count","Campus 2025 Student Membership: Asian Count","Campus 2025 Student Membership: Pacific Islander Count","Campus 2025 Student Membership: Two or More Races Count","Campus 2025 Student Membership: African American Count","Campus 2025 Student Membership: Hispanic Count","Campus 2025 Student Membership: White Count","Campus 2025 Student Membership: EE Count","Campus 2025 Student Membership: PK Count","Campus 2025 Student Membership: KG Count","Campus 2025 Student Membership: 01 Count","Campus 2025 Student Membership: 02 Count","Campus 2025 Student Membership: 03 Count","Campus 2025 Student Membership: 04 Count","Campus 2025 Student Membership: 05 Count","Campus 2025 Student Membership: 06 Count","Campus 2025 Student Membership: 07 Count","Campus 2025 Student Membership: 08 Count","Campus 2025 Student Membership: 09 Count","Campus 2025 Student Membership: 10 Count","Campus 2025 Student Membership: 11 Count","Campus 2025 Student Membership: 12 Count","Campus 2025 Student Membership: Male Count","Campus 2025 Student Membership: Female Count","Campus 2025 Student Membership: White Percent","Campus 2025 Student Membership: African American Percent","Campus 2025 Student Membership: Hispanic Percent","Campus 2025 Student Membership: American Indian Percent","Campus 2025 Student Membership: Asian Percent","Campus 2025 Student Membership: Pacific Islander Percent","Campus 2025 Student Membership: Two or More Races Percent","Campus 2025 Student Membership: Special Ed Percent","Campus 2025 Student Membership: Bilingual/ESL Percent","Campus 2025 Student Membership: Gifted & Talented Percent","Campus 2025 Student Membership: Dyslexia Percent","Campus 2025 Student Membership: Section 504 Percent","Campus 2025 Student Membership: Title I Percent","Campus 2025 Student Membership: Homeless Percent","Campus 2025 Student Membership: Immigrant Percent","Campus 2025 Student Membership: Foster Care Percent","Campus 2025 Student Membership: Migrant Percent","Campus 2025 Student Membership: Military-Connected Percent","Campus 2025 Student Membership: EE Percent","Campus 2025 Student Membership: PK Percent","Campus 2025 Student Membership: PK Ages 3 and Under Percent","Campus 2025 Student Membership: PK Ages 4 and Over Percent","Campus 2025 Student Membership: KG Percent","Campus 2025 Student Membership: 01 Percent","Campus 2025 Student Membership: 02 Percent","Campus 2025 Student Membership: 03 Percent","Campus 2025 Student Membership: 04 Percent","Campus 2025 Student Membership: 05 Percent","Campus 2025 Student Membership: 06 Percent","Campus 2025 Student Membership: 07 Percent","Campus 2025 Student Membership: 08 Percent","Campus 2025 Student Membership: 09 Percent","Campus 2025 Student Membership: 10 Percent","Campus 2025 Student Membership: 11 Percent","Campus 2025 Student Membership: 12 Percent","Campus 2025 Student Membership: Male Percent","Campus 2025 Student Membership: Female Percent","Campus 2025 Student Membership: Career & Technical Education Count","Campus 2025 Student Membership: Career & Technical (9-12) Education Count","Campus 2025 Student Membership: Career & Technical Education Percent","Campus 2025 Student Membership: Career & Technical (9-12) Education Percent","Campus 2025 Student Enrollment: All Students Count","Campus 2025 Student Enrollment: Early Childhood Education Count","Campus 2025 Student Enrollment: Early Childhood Education Percent","Campus 2025 Student Enrollment: Pre-Kindergarten Count","Campus 2025 Student Enrollment: Pre-Kindergarten Percent","Campus 2025 Student Enrollment: Pre-Kindergarten 3-Year Old Count","Campus 2025 Student Enrollment: Pre-Kindergarten 3-Year Old Percent","Campus 2025 Student Enrollment: Pre-Kindergarten 4-Year Old Count","Campus 2025 Student Enrollment: Pre-Kindergarten 4-Year Old Percent","Campus 2025 Student Enrollment: Kindergarten Count","Campus 2025 Student Enrollment: Kindergarten Percent","Campus 2025 Student Enrollment: Grade 1 Count","Campus 2025 Student Enrollment: Grade 1 Percent","Campus 2025 Student Enrollment: Grade 2 Count","Campus 2025 Student Enrollment: Grade 2 Percent","Campus 2025 Student Enrollment: Grade 3 Count","Campus 2025 Student Enrollment: Grade 3 Percent","Campus 2025 Student Enrollment: Grade 4 Count","Campus 2025 Student Enrollment: Grade 4 Percent","Campus 2025 Student Enrollment: Grade 5 Count","Campus 2025 Student Enrollment: Grade 5 Percent","Campus 2025 Student Enrollment: Grade 6 Count","Campus 2025 Student Enrollment: Grade 6 Percent","Campus 2025 Student Enrollment: Grade 7 Count","Campus 2025 Student Enrollment: Grade 7 Percent","Campus 2025 Student Enrollment: Grade 8 Count","Campus 2025 Student Enrollment: Grade 8 Percent","Campus 2025 Student Enrollment: Grade 9 Count","Campus 2025 Student Enrollment: Grade 9 Percent","Campus 2025 Student Enrollment: Grade 10 Count","Campus 2025 Student Enrollment: Grade 10 Percent","Campus 2025 Student Enrollment: Grade 11 Count","Campus 2025 Student Enrollment: Grade 11 Percent","Campus 2025 Student Enrollment: Grade 12 Count","Campus 2025 Student Enrollment: Grade 12 Percent","Campus 2025 Student Enrollment: African American Count","Campus 2025 Student Enrollment: African American Percent","Campus 2025 Student Enrollment: Hispanic Count","Campus 2025 Student Enrollment: Hispanic Percent","Campus 2025 Student Enrollment: White Count","Campus 2025 Student Enrollment: White Percent","Campus 2025 Student Enrollment: Asian Count","Campus 2025 Student Enrollment: Asian Percent","Campus 2024-25 Asian Students Count","Campus 2024-25 Asian Students Percent","Campus 2025 Student Enrollment: Pacific Islander Count","Campus 2025 Student Enrollment: Pacific Islander Percent","Campus 2025 Student Enrollment: Two or More Races Count","Campus 2025 Student Enrollment: Two or More Races Percent","Campus 2025 Student Enrollment: Female~ Count","Campus 2025 Student Enrollment: Female~ Percent","Campus 2025 Student Enrollment: Male Count","Campus 2025 Student Enrollment: Male Percent","Campus 2025 Student Enrollment: Economically Disadvantaged Count","Campus 2025 Student Enrollment: Economically Disadvantaged Percent","Campus 2025 Student Enrollment: Non-Educationally Disadv Count","Campus 2025 Student Enrollment: Non-Educationally Disadv Percent","Campus 2025 Student Enrollment: Section 504 Count","Campus 2025 Student Enrollment: Section 504 Percent","Campus 2025 Student Enrollment: English Learner Count","Campus 2025 Student Enrollment: English Learner Percent","Campus 2025 Student Enrollment: Dyslexia Count","Campus 2025 Student Enrollment: Dyslexia Percent","Campus 2025 Student Enrollment: Foster Care Count","Campus 2025 Student Enrollment: Foster Care Percent","Campus 2025 Student Enrollment: Homeless Count","Campus 2025 Student Enrollment: Homeless Percent","Campus 2025 Student Enrollment: Immigrant Count","Campus 2025 Student Enrollment: Immigrant Percent","Campus 2025 Student Enrollment: Migrant Count","Campus 2025 Student Enrollment: Migrant Percent","Campus 2025 Student Enrollment: Title I Count","Campus 2025 Student Enrollment: Title I Percent","Campus 2025 Student Enrollment: Military-Connected Count","Campus 2025 Student Enrollment: Military-Connected Percent","Campus 2025 Student Enrollment: At Risk Count","Campus 2025 Student Enrollment: At Risk Percent","Campus 2025 Student Enrollment: Bilingual/ESL Count","Campus 2025 Student Enrollment: Bilingual/ESL Percent","Campus 2025 Student Enrollment: Gifted and Talented Count","Campus 2025 Student Enrollment: Gifted and Talented Percent","Campus 2025 Student Enrollment: Special Ed Count","Campus 2025 Student Enrollment: Special Ed Percent","Campus 2025 Student Membership: 2024 Mobility All Students Count","Campus 2025 Student Membership: 2024 Mobility American Indian Count","Campus 2025 Student Membership: 2024 Mobility Asian Count","Campus 2025 Student Membership: 2024 Mobility Pacific Islander Count","Campus 2025 Student Membership: 2024 Mobility Two or More Races Count","Campus 2025 Student Membership: 2024 Mobility African American Count","Campus 2025 Student Membership: 2024 Mobility Hispanic Count","Campus 2025 Student Membership: 2024 Mobility White Count","Campus 2025 Student Membership: 2024 Mobility Econ Disadv Count","Campus 2025 Student Membership: 2024 Mobility EB/EL Count","Campus 2025 Student Membership: 2024 Mobility Special Ed Count","Campus 2025 Student Membership: 2024 Mobility All Students Percent","Campus 2025 Student Membership: 2024 Mobility African American Percent","Campus 2025 Student Membership: 2024 Mobility Hispanic Percent","Campus 2025 Student Membership: 2024 Mobility American Indian Percent","Campus 2025 Student Membership: 2024 Mobility White Percent","Campus 2025 Student Membership: 2024 Mobility Asian Percent","Campus 2025 Student Membership: 2024 Mobility Pacific Islander Percent","Campus 2025 Student Membership: 2024 Mobility Two or More Races Percent","Campus 2025 Student Membership: 2024 Mobility Econ Disadv Percent","Campus 2025 Student Membership: 2024 Mobility EB/EL Percent","Campus 2025 Student Membership: 2024 Mobility Special Ed Percent"
"057905032","JAMES MADISON H S","057905","DALLAS ISD",12.4,11.4,13.3,14.8,13.2,,,,,,,,,,,,,,,,,14.1,,,,,,,,,,5.6,55,33,-1,13,-3,0,60,-1,23.6,-3,0,25,5.5,101,32.3,32.4,97.1,69.9,2.9,339,244,113,10,55,34,349,349,10,14,15,18,2,2,0,0,0,110,2,1,1,2,206,133,4,0,0,0,0,0,0,0,0,0,0,0,99,93,75,82,188,161,1.1,59,38.1,0.6,0.3,0.3,0.6,15.8,31.5,9.7,5.2,4.3,100,2.9,4,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,26.6,21.5,23.5,53.9,46.1,263,263,75.4,75.4,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,28.4,93,26.6,75,21.5,82,23.5,206,59,133,38.1,4,1.1,2,0.6,1,0.3,1,0.3,2,0.6,161,46.1,188,53.9,339,97.1,10,2.9,15,4.3,113,32.4,18,5.2,0,0,10,2.9,14,4,2,0.6,349,100,2,0.6,244,69.9,110,31.5,34,9.7,55,15.8,146,3,0,0,2,102,36,3,125,31,26,32,22.4,7.9,0.7,0.7,0,0,0.4,29.4,23.8,35.6
"057905033","MARVIN E ROBINSON SCHOOL OF BUSINESS AND MGMT","057905","DALLAS ISD",28.3,,,24.8,28,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,0,7,-1,-1,-1,-1,0,-1,-1,-1,-1,0,3,0.6,18,5,28.4,84.2,38.2,15.8,401,182,135,75,7,220,476,476,2,0,18,8,0,7,0,0,0,128,1,3,1,2,67,386,16,0,0,0,0,0,0,0,0,0,0,0,122,121,104,129,261,215,3.4,14.1,81.1,0.2,0.6,0.2,0.4,1.5,26.9,46.2,1.7,3.8,100,0.4,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,25.4,21.8,27.1,54.8,45.2,452,452,95,95,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,25.6,121,25.4,104,21.8,129,27.1,67,14.1,386,81.1,16,3.4,1,0.2,3,0.6,1,0.2,2,0.4,215,45.2,261,54.8,401,84.2,75,15.8,18,3.8,135,28.4,8,1.7,0,0,2,0.4,0,0,0,0,476,100,7,1.5,182,38.2,128,26.9,220,46.2,7,1.5,297,1,6,1,1,44,234,10,251,105,7,62.7,9.3,49.4,0.2,2.1,1.3,0.2,0.2,63.1,69.1,77.8
"057905034","BOOKER T WASHINGTON SPVA MAGNET","057905","DALLAS ISD",24.8,23.7,25.5,30.8,21.6,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,33,11,-1,-1,17,0,33.3,-1,-1,51.5,0,8,0.8,25,3.5,9,38.5,18.5,61.5,373,179,87,597,33,338,970,6,7,2,165,37,0,35,0,0,0,92,3,26,0,25,197,354,365,0,0,0,0,0,0,0,0,0,0,0,229,273,238,230,241,729,37.6,20.3,36.5,0.3,2.7,0,2.6,3.4,9.5,34.8,3.8,17,0.6,0.7,0.2,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6,28.1,24.5,23.7,24.8,75.2,83,83,8.6,8.6,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,23.6,273,28.1,238,24.5,230,23.7,197,20.3,354,36.5,365,37.6,3,0.3,26,2.7,0,0,25,2.6,729,75.2,241,24.8,373,38.5,597,61.5,165,17,87,9,37,3.8,0,0,7,0.7,2,0.2,0,0,6,0.6,35,3.6,179,18.5,92,9.5,338,34.8,33,3.4,16,0,1,0,2,1,5,7,7,1,3,1.7,0.1,0.5,0,0.7,0.1,0,0.2,2.1,1.4,8.8
"057905035","IRMA RANGEL YOUNG WOMEN'S LEADERSHIP SCHOOL","057905","DALLAS ISD",14.9,18.9,16.2,19.9,14.2,,,,,,,20.2,,,,,,,0,0,0,0,,,,,,,0,0,,0,9,0,-1,-1,5,0,0,-1,-1,55.6,0,3,0.5,57,10.8,46.2,79.8,49.3,20.2,482,298,279,122,9,461,604,604,1,1,33,7,0,5,1,0,0,266,3,13,0,9,29,504,46,0,0,0,0,0,0,0,0,109,108,103,79,75,56,74,0,604,7.6,4.8,83.4,0.5,2.2,0,1.5,1.5,44,76.3,1.2,5.5,100,0.2,0.2,0.2,0,0.8,0,0,0,0,0,0,0,0,0,0,18,17.9,17.1,13.1,12.4,9.3,12.3,0,100,162,162,26.8,57,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,18,108,17.9,103,17.1,79,13.1,75,12.4,56,9.3,74,12.3,29,4.8,504,83.4,46,7.6,3,0.5,13,2.2,0,0,9,1.5,604,100,0,0,482,79.8,122,20.2,33,5.5,279,46.2,7,1.2,1,0.2,1,0.2,1,0.2,0,0,604,100,5,0.8,298,49.3,266,44,461,76.3,9,1.5,7,0,0,0,1,0,6,0,5,2,0,1.1,0,1,0,0,0,0,0.2,1.1,0.9,0
"057905036","SCHOOL OF HEALTH PROFESSIONS","057905","DALLAS ISD",,,22.5,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,7,1.4,13,3.5,20.1,83.7,31.6,16.3,416,157,100,81,3,260,497,497,1,0,22,10,0,9,0,0,0,104,1,7,0,5,69,401,14,0,0,0,0,0,0,0,0,0,0,0,126,130,126,115,94,403,2.8,13.9,80.7,0.2,1.4,0,1,0.6,20.9,52.3,2,4.4,100,0.2,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,26.2,25.4,23.1,18.9,81.1,497,497,100,100,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,25.4,130,26.2,126,25.4,115,23.1,69,13.9,401,80.7,14,2.8,1,0.2,7,1.4,0,0,5,1,403,81.1,94,18.9,416,83.7,81,16.3,22,4.4,100,20.1,10,2,0,0,1,0.2,0,0,0,0,497,100,9,1.8,157,31.6,104,20.9,260,52.3,3,0.6,6,0,1,0,0,2,2,1,3,0,1,1.2,0.4,0.4,0,0.2,0.2,0,0,0.8,0,20
"057905037","ROSIE SORRELLS EDUCATION AND SOCIAL SERVICES H S","057905","DALLAS ISD",22.6,,,22,21.6,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,-1,-1,0,0,-1,0,-1,0,0,-1,0,1,0.6,6,4.6,17.9,79.2,35.7,20.8,133,60,30,35,3,68,168,168,2,0,11,2,0,3,0,0,0,32,0,1,0,2,32,127,6,0,0,0,0,0,0,0,0,0,0,0,39,43,32,54,40,128,3.6,19,75.6,0,0.6,0,1.2,1.8,19,40.5,1.2,6.5,100,1.2,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,25.6,19,32.1,23.8,76.2,163,163,97,97,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,23.2,43,25.6,32,19,54,32.1,32,19,127,75.6,6,3.6,0,0,1,0.6,0,0,2,1.2,128,76.2,40,23.8,133,79.2,35,20.8,11,6.5,30,17.9,2,1.2,0,0,2,1.2,0,0,0,0,168,100,3,1.8,60,35.7,32,19,68,40.5,3,1.8,8,0,0,0,0,2,6,0,7,0,0,4.6,1.1,3.4,0,0,0,0,0,5.2,0,0
"057905038","JUDGE BAREFOOT SANDERS LAW MAGNET","057905","DALLAS ISD",14,25.4,,24.1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,11,-1,-1,-1,5,0,-1,-1,-1,45.5,0,7,1.4,18,4.9,11.9,78.9,23.5,21.1,390,116,59,104,11,274,494,494,1,0,39,12,0,6,1,0,0,63,0,24,0,6,77,352,35,0,0,0,0,0,0,0,0,0,0,0,122,130,116,126,186,308,7.1,15.6,71.3,0,4.9,0,1.2,2.2,12.8,55.5,2.4,7.9,100,0.2,0,0.2,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,26.3,23.5,25.5,37.7,62.3,433,433,87.7,87.7,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,24.7,130,26.3,116,23.5,126,25.5,77,15.6,352,71.3,35,7.1,0,0,24,4.9,0,0,6,1.2,308,62.3,186,37.7,390,78.9,104,21.1,39,7.9,59,11.9,12,2.4,1,0.2,1,0.2,0,0,0,0,494,100,6,1.2,116,23.5,63,12.8,274,55.5,11,2.2,286,0,12,0,4,45,212,13,244,63,3,59.1,9.3,43.8,0,2.7,2.5,0,0.8,60.5,52.9,60
"057905039","SCHOOL FOR THE TALENTED AND GIFTED","057905","DALLAS ISD",22.4,23.8,24.7,24.4,25,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,11,-1,-1,0,8,0,-1,-1,0,72.7,0,1,0.2,7,1.6,2.5,39.6,6.5,60.4,220,36,14,335,11,407,555,555,2,0,48,3,0,7,0,0,0,16,3,67,2,25,36,234,188,0,0,0,0,0,0,0,0,0,0,0,133,130,164,128,242,313,33.9,6.5,42.2,0.5,12.1,0.4,4.5,2,2.9,73.3,0.5,8.6,100,0.4,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23.4,29.5,23.1,43.6,56.4,269,269,48.5,48.5,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,24,130,23.4,164,29.5,128,23.1,36,6.5,234,42.2,188,33.9,3,0.5,67,12.1,2,0.4,25,4.5,313,56.4,242,43.6,220,39.6,335,60.4,48,8.6,14,2.5,3,0.5,0,0,2,0.4,0,0,0,0,555,100,7,1.3,36,6.5,16,2.9,407,73.3,11,2,98,0,9,1,3,5,53,27,50,16,1,17.9,0.9,9.7,0,4.9,1.6,0.2,0.5,22.1,29.6,12.5
"057905085","KATHLYN JOY GILLIAM COLLEGIATE ACADEMY","057905","DALLAS ISD",16.8,17.7,17.1,18.1,24,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,0,11,7,0,-1,-1,0,63.6,0,-1,-1,0,8,2.4,24,9,20.8,81.3,39.8,18.7,278,136,71,64,11,114,342,342,2,0,11,11,0,9,0,0,0,68,3,3,0,5,135,194,2,0,0,0,0,0,0,0,0,0,0,0,97,94,68,83,147,195,0.6,39.5,56.7,0.9,0.9,0,1.5,3.2,19.9,33.3,3.2,3.2,100,0.6,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,27.5,19.9,24.3,43,57,112,112,32.7,32.7,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,28.4,94,27.5,68,19.9,83,24.3,135,39.5,194,56.7,2,0.6,3,0.9,3,0.9,0,0,5,1.5,195,57,147,43,278,81.3,64,18.7,11,3.2,71,20.8,11,3.2,0,0,2,0.6,0,0,0,0,342,100,9,2.6,136,39.8,68,19.9,114,33.3,11,3.2,12,0,0,0,0,5,7,0,11,7,0,3.5,1.5,2.1,0,0,0,0,0,4.5,7.1,0
"057905088","TRINIDAD GARZA EARLY COLLEGE AT MT VIEW","057905","DALLAS ISD",19.4,19.2,22.4,21.7,19.5,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,0,0,11,3.1,29.3,94.7,34.4,5.3,449,163,139,25,4,223,474,474,0,0,14,5,0,2,0,0,0,134,0,2,0,0,17,447,8,0,0,0,0,0,0,0,0,0,0,0,129,129,119,97,233,241,1.7,3.6,94.3,0,0.4,0,0,0.8,28.3,47,1.1,3,100,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,27.2,25.1,20.5,49.2,50.8,221,221,46.6,46.6,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,27.2,129,27.2,119,25.1,97,20.5,17,3.6,447,94.3,8,1.7,0,0,2,0.4,0,0,0,0,241,50.8,233,49.2,449,94.7,25,5.3,14,3,139,29.3,5,1.1,0,0,0,0,0,0,0,0,474,100,2,0.4,163,34.4,134,28.3,223,47,4,0.8,9,0,0,0,0,1,8,0,8,3,1,2,0.2,1.7,0,0,0,0,0,1.9,1.7,20
"057905090","DR WRIGHT L LASSITER JR EARLY COLLEGE H S","057905","DALLAS ISD",15.8,23.7,21.8,23,26.5,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,-1,-3,-3,-3,-1,-3,-3,-3,-3,-1,-3,2,0.7,13,5.9,25.6,86.7,34.1,13.3,254,100,75,39,2,130,293,293,2,0,14,6,0,6,0,0,0,81,2,1,0,4,25,256,5,0,0,0,0,0,0,0,0,0,0,0,81,70,76,66,121,172,1.7,8.5,87.4,0.7,0.3,0,1.4,0.7,27.6,44.4,2,4.8,100,0.7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,23.9,25.9,22.5,41.3,58.7,95,95,32.4,32.4,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,27.6,70,23.9,76,25.9,66,22.5,25,8.5,256,87.4,5,1.7,2,0.7,1,0.3,0,0,4,1.4,172,58.7,121,41.3,254,86.7,39,13.3,14,4.8,75,25.6,6,2,0,0,2,0.7,0,0,0,0,293,100,6,2,100,34.1,81,27.6,130,44.4,2,0.7,110,0,0,0,1,8,99,2,89,31,2,37.9,2.8,34.1,0,0.7,0,0,0.3,37.4,26.7,50
"057905352","YOUNG WOMEN'S STEAM ACADEMY AT BALCH SPRINGS MIDDL","057905","DALLAS ISD",18.3,20.4,17.7,20.4,24.5,,,,,,,17.8,,,,,,,1.8,0.5,0.4,,,,,,,,0,0,0,,94,71,-1,11,-3,0,75.5,-1,11.7,-3,0,17,1.9,362,47,62.1,95.9,79.6,4.1,720,598,466,31,94,187,751,751,12,39,45,77,0,0,5,0,0,443,4,2,0,4,92,631,18,0,0,0,0,0,0,0,0,243,242,237,29,0,0,0,1,750,2.4,12.3,84,0.5,0.3,0,0.5,12.5,59,24.9,10.3,6,100,1.6,5.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,32.4,32.2,31.6,3.9,0,0,0,0.1,99.9,51,16,6.8,55.2,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,32.4,242,32.2,237,31.6,29,3.9,0,0,0,0,0,0,92,12.3,631,84,18,2.4,4,0.5,2,0.3,0,0,4,0.5,750,99.9,1,0.1,720,95.9,31,4.1,45,6,466,62.1,77,10.3,5,0.7,12,1.6,39,5.2,0,0,751,100,0,0,598,79.6,443,59,187,24.9,94,12.5,179,1,0,0,3,39,129,7,155,96,18,20.4,4.4,14.7,0.1,0.8,0,0,0.3,19,17.5,16.7
"057905380","WILMER-HUTCHINS H S","057905","DALLAS ISD",19.8,19.6,25,20.5,16.6,,,,,,,,,,,,,,,,,14.7,,,,,,,,,,17.9,122,69,5,29,19,0,56.6,4.1,23.8,15.6,0,63,5.5,211,26.9,41.7,97.9,78.7,2.1,902,725,384,19,122,97,921,921,10,31,49,53,0,4,0,0,0,365,5,15,2,11,395,483,10,0,0,0,0,0,0,0,0,0,0,0,257,250,199,215,481,440,1.1,42.9,52.4,0.5,1.6,0.2,1.2,13.2,39.6,10.5,5.8,5.3,100,1.1,3.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,27.1,21.6,23.3,52.2,47.8,706,706,76.7,76.7,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,27.9,250,27.1,199,21.6,215,23.3,395,42.9,483,52.4,10,1.1,5,0.5,15,1.6,2,0.2,11,1.2,440,47.8,481,52.2,902,97.9,19,2.1,49,5.3,384,41.7,53,5.8,0,0,10,1.1,31,3.4,0,0,921,100,4,0.4,725,78.7,365,39.6,97,10.5,122,13.2,354,1,5,0,3,204,133,8,290,81,52,31,17.9,11.6,0.1,0.7,0.4,0,0.3,27.6,19.9,32.7
